id,state,county,rate
18179,Indiana,Wells County,1.5
18181,Indiana,White County,1.5
18183,Indiana,Whitley County,1.5
19001,Iowa,Adair County,1.5
19003,Iowa,Adams County,1.5
19005,Iowa,Allamakee County,1.5
19007,Iowa,Appanoose County,1.5
19009,Iowa,Audubon County,1.5
19011,Iowa,Benton County,1.5
19013,Iowa,Black Hawk County,1.5
19015,Iowa,Boone County,1.5
50674,Iowa,Bremer County,2
19019,Iowa,Buchanan County,1.5
19021,Iowa,Buena Vista County,1.5
19023,Iowa,Butler County,1.5
19025,Iowa,Calhoun County,1.5
19027,Iowa,Carroll County,1.5
19029,Iowa,Cass County,1.5
19031,Iowa,Cedar County,1.5
19033,Iowa,Cerro Gordo County,1.5
51014,Iowa,Cherokee County,2
50603,Iowa,Chickasaw County,2
19039,Iowa,Clarke County,1.5
19041,Iowa,Clay County,1.5
19043,Iowa,Clayton County,1.5
19045,Iowa,Clinton County,1.5
19047,Iowa,Crawford County,1.5
50003,Iowa,Dallas County,2
19051,Iowa,Davis County,1.5
19053,Iowa,Decatur County,1.5
19055,Iowa,Delaware County,1.5
19057,Iowa,Des Moines County,1.5
19059,Iowa,Dickinson County,1.5
19061,Iowa,Dubuque County,1.5
19063,Iowa,Emmet County,1.5
19065,Iowa,Fayette County,1.5
19067,Iowa,Floyd County,1.5
19069,Iowa,Franklin County,1.5
19071,Iowa,Fremont County,1.5
19073,Iowa,Greene County,1.5
19075,Iowa,Grundy County,1.5
50250,Iowa,Guthrie County,2
19079,Iowa,Hamilton County,1.5
19081,Iowa,Hancock County,1.5
19083,Iowa,Hardin County,1.5
19085,Iowa,Harrison County,1.5
19087,Iowa,Henry County,1.5
19089,Iowa,Howard County,1.5
19091,Iowa,Humboldt County,1.5
19093,Iowa,Ida County,1.5
19095,Iowa,Iowa County,1.5
52074,Iowa,Jackson County,10
19099,Iowa,Jasper County,1.5
19101,Iowa,Jefferson County,1.5
52240,Iowa,Johnson County,12
19105,Iowa,Jones County,1.5
19107,Iowa,Keokuk County,1.5
50556,Iowa,Kossuth County,2
19111,Iowa,Lee County,1.5
19113,Iowa,Linn County,1.5
19115,Iowa,Louisa County,1.5
19117,Iowa,Lucas County,1.5
19119,Iowa,Lyon County,1.5
19121,Iowa,Madison County,1.5
19123,Iowa,Mahaska County,1.5
50138,Iowa,Marion County,2
50005,Iowa,Marshall County,2
19129,Iowa,Mills County,1.5
19131,Iowa,Mitchell County,1.5
19133,Iowa,Monona County,1.5
19135,Iowa,Monroe County,1.5
19137,Iowa,Montgomery County,1.5
19139,Iowa,Muscatine County,1.5
19141,Iowa,O'Brien County,1.5
19143,Iowa,Osceola County,1.5
19145,Iowa,Page County,1.5
19147,Iowa,Palo Alto County,1.5
19149,Iowa,Plymouth County,1.5
19151,Iowa,Pocahontas County,1.5
19153,Iowa,Polk County,1.5
19155,Iowa,Pottawattamie County,1.5
19157,Iowa,Poweshiek County,1.5
19159,Iowa,Ringgold County,1.5
19161,Iowa,Sac County,1.5
19163,Iowa,Scott County,1.5
19165,Iowa,Shelby County,1.5
19167,Iowa,Sioux County,1.5
50010,Iowa,Story County,15
19171,Iowa,Tama County,1.5
19173,Iowa,Taylor County,1.5
19175,Iowa,Union County,1.5
19177,Iowa,Van Buren County,1.5
19179,Iowa,Wapello County,1.5
50139,Iowa,Warren County,2
19183,Iowa,Washington County,1.5
19185,Iowa,Wayne County,1.5
50569,Iowa,Webster County,2
19189,Iowa,Winnebago County,1.5
19191,Iowa,Winneshiek County,1.5
19193,Iowa,Woodbury County,1.5
19195,Iowa,Worth County,1.5
19197,Iowa,Wright County,1.5
20001,Kansas,Allen County,1.5
20003,Kansas,Anderson County,1.5
20005,Kansas,Atchison County,1.5
20007,Kansas,Barber County,1.5
20009,Kansas,Barton County,1.5
20011,Kansas,Bourbon County,1.5
20013,Kansas,Brown County,1.5
67010,Kansas,Butler County,2
20017,Kansas,Chase County,1.5
20019,Kansas,Chautauqua County,1.5
20021,Kansas,Cherokee County,1.5
20023,Kansas,Cheyenne County,1.5
20025,Kansas,Clark County,1.5
20027,Kansas,Clay County,1.5
20029,Kansas,Cloud County,1.5
20031,Kansas,Coffey County,1.5
20033,Kansas,Comanche County,1.5
20035,Kansas,Cowley County,1.5
20037,Kansas,Crawford County,1.5
20039,Kansas,Decatur County,1.5
20041,Kansas,Dickinson County,1.5
20043,Kansas,Doniphan County,1.5
66045,Kansas,Douglas County,10
20047,Kansas,Edwards County,1.5
20049,Kansas,Elk County,1.5
20051,Kansas,Ellis County,1.5
20053,Kansas,Ellsworth County,1.5
20055,Kansas,Finney County,1.5
20057,Kansas,Ford County,1.5
20059,Kansas,Franklin County,1.5
20061,Kansas,Geary County,1.5
20063,Kansas,Gove County,1.5
20065,Kansas,Graham County,1.5
20067,Kansas,Grant County,1.5
20069,Kansas,Gray County,1.5
20071,Kansas,Greeley County,1.5
20073,Kansas,Greenwood County,1.5
20075,Kansas,Hamilton County,1.5
20077,Kansas,Harper County,1.5
20079,Kansas,Harvey County,1.5
20081,Kansas,Haskell County,1.5
20083,Kansas,Hodgeman County,1.5
20085,Kansas,Jackson County,1.5
20087,Kansas,Jefferson County,1.5
20089,Kansas,Jewell County,1.5
66030,Kansas,Johnson County,2
20093,Kansas,Kearny County,1.5
20095,Kansas,Kingman County,1.5
20097,Kansas,Kiowa County,1.5
20099,Kansas,Labette County,1.5
20101,Kansas,Lane County,1.5
20103,Kansas,Leavenworth County,1.5
20105,Kansas,Lincoln County,1.5
20107,Kansas,Linn County,1.5
20109,Kansas,Logan County,1.5
20111,Kansas,Lyon County,1.5
20113,Kansas,McPherson County,1.5
20115,Kansas,Marion County,1.5
20117,Kansas,Marshall County,1.5
20119,Kansas,Meade County,1.5
20121,Kansas,Miami County,1.5
20123,Kansas,Mitchell County,1.5
20125,Kansas,Montgomery County,1.5
20127,Kansas,Morris County,1.5
20129,Kansas,Morton County,1.5
20131,Kansas,Nemaha County,1.5
20133,Kansas,Neosho County,1.5
20135,Kansas,Ness County,1.5
20137,Kansas,Norton County,1.5
66451,Kansas,Osage County,2
20141,Kansas,Osborne County,1.5
20143,Kansas,Ottawa County,1.5
20145,Kansas,Pawnee County,1.5
20147,Kansas,Phillips County,1.5
20149,Kansas,Pottawatomie County,1.5
20151,Kansas,Pratt County,1.5
20153,Kansas,Rawlins County,1.5
20155,Kansas,Reno County,1.5
20157,Kansas,Republic County,1.5
20159,Kansas,Rice County,1.5
66506,Kansas,Riley County,2
67663,Kansas,Rooks County,2
20165,Kansas,Rush County,1.5
20167,Kansas,Russell County,1.5
67401,Kansas,Saline County,5
20171,Kansas,Scott County,1.5
67037,Kansas,Sedgwick County,2
20175,Kansas,Seward County,1.5
20177,Kansas,Shawnee County,1.5
20179,Kansas,Sheridan County,1.5
20181,Kansas,Sherman County,1.5
20183,Kansas,Smith County,1.5
20185,Kansas,Stafford County,1.5
20187,Kansas,Stanton County,1.5
20189,Kansas,Stevens County,1.5
20191,Kansas,Sumner County,1.5
20193,Kansas,Thomas County,1.5
20195,Kansas,Trego County,1.5
20197,Kansas,Wabaunsee County,1.5
20199,Kansas,Wallace County,1.5
72701,Arkansas,Washington County,5
20203,Kansas,Wichita County,1.5
20205,Kansas,Wilson County,1.5
20207,Kansas,Woodson County,1.5
66160,Kansas,Wyandotte County,2
21001,Kentucky,Adair County,1.5
21003,Kentucky,Allen County,1.5
21005,Kentucky,Anderson County,1.5
21007,Kentucky,Ballard County,1.5
21009,Kentucky,Barren County,1.5
21011,Kentucky,Bath County,1.5
21013,Kentucky,Bell County,1.5
41080,Kentucky,Boone County,4
21017,Kentucky,Bourbon County,1.5
21019,Kentucky,Boyd County,1.5
21021,Kentucky,Boyle County,1.5
21023,Kentucky,Bracken County,1.5
21025,Kentucky,Breathitt County,1.5
21027,Kentucky,Breckinridge County,1.5
40129,Kentucky,Bullitt County,2
21031,Kentucky,Butler County,1.5
21033,Kentucky,Caldwell County,1.5
21035,Kentucky,Calloway County,1.5
41099,Kentucky,Campbell County,2
21039,Kentucky,Carlisle County,1.5
21041,Kentucky,Carroll County,1.5
21043,Kentucky,Carter County,1.5
21045,Kentucky,Casey County,1.5
21047,Kentucky,Christian County,1.5
21049,Kentucky,Clark County,1.5
21051,Kentucky,Clay County,1.5
21053,Kentucky,Clinton County,1.5
21055,Kentucky,Crittenden County,1.5
21057,Kentucky,Cumberland County,1.5
21059,Kentucky,Daviess County,1.5
21061,Kentucky,Edmonson County,1.5
21063,Kentucky,Elliott County,1.5
21065,Kentucky,Estill County,1.5
40536,Kentucky,Fayette County,6
21069,Kentucky,Fleming County,1.5
21071,Kentucky,Floyd County,1.5
21073,Kentucky,Franklin County,1.5
21075,Kentucky,Fulton County,1.5
21077,Kentucky,Gallatin County,1.5
21079,Kentucky,Garrard County,1.5
21081,Kentucky,Grant County,1.5
21083,Kentucky,Graves County,1.5
21085,Kentucky,Grayson County,1.5
21087,Kentucky,Green County,1.5
21089,Kentucky,Greenup County,1.5
21091,Kentucky,Hancock County,1.5
21093,Kentucky,Hardin County,1.5
21095,Kentucky,Harlan County,1.5
21097,Kentucky,Harrison County,1.5
21099,Kentucky,Hart County,1.5
21101,Kentucky,Henderson County,1.5
21103,Kentucky,Henry County,1.5
21105,Kentucky,Hickman County,1.5
21107,Kentucky,Hopkins County,1.5
21109,Kentucky,Jackson County,1.5
40219,Kentucky,Jefferson County,15
21113,Kentucky,Jessamine County,1.5
21115,Kentucky,Johnson County,1.5
21117,Kentucky,Kenton County,1.5
21119,Kentucky,Knott County,1.5
21121,Kentucky,Knox County,1.5
21123,Kentucky,Larue County,1.5
40724,Kentucky,Laurel County,2
21127,Kentucky,Lawrence County,1.5
21129,Kentucky,Lee County,1.5
21131,Kentucky,Leslie County,1.5
41819,Kentucky,Letcher County,2
21135,Kentucky,Lewis County,1.5
21137,Kentucky,Lincoln County,1.5
21139,Kentucky,Livingston County,1.5
21141,Kentucky,Logan County,1.5
21143,Kentucky,Lyon County,1.5
21145,Kentucky,McCracken County,1.5
21147,Kentucky,McCreary County,1.5
21149,Kentucky,McLean County,1.5
21151,Kentucky,Madison County,1.5
21153,Kentucky,Magoffin County,1.5
21155,Kentucky,Marion County,1.5
21157,Kentucky,Marshall County,1.5
21159,Kentucky,Martin County,1.5
21161,Kentucky,Mason County,1.5
21163,Kentucky,Meade County,1.5
21165,Kentucky,Menifee County,1.5
21167,Kentucky,Mercer County,1.5
21169,Kentucky,Metcalfe County,1.5
21171,Kentucky,Monroe County,1.5
21173,Kentucky,Montgomery County,1.5
21175,Kentucky,Morgan County,1.5
21177,Kentucky,Muhlenberg County,1.5
40004,Kentucky,Nelson County,2
21181,Kentucky,Nicholas County,1.5
21183,Kentucky,Ohio County,1.5
21185,Kentucky,Oldham County,1.5
21187,Kentucky,Owen County,1.5
21189,Kentucky,Owsley County,1.5
21191,Kentucky,Pendleton County,1.5
21193,Kentucky,Perry County,1.5
41566,Kentucky,Pike County,2
21197,Kentucky,Powell County,1.5
21199,Kentucky,Pulaski County,1.5
21201,Kentucky,Robertson County,1.5
21203,Kentucky,Rockcastle County,1.5
21205,Kentucky,Rowan County,1.5
21207,Kentucky,Russell County,1.5
21209,Kentucky,Scott County,1.5
40076,Kentucky,Shelby County,2
21213,Kentucky,Simpson County,1.5
21215,Kentucky,Spencer County,1.5
21217,Kentucky,Taylor County,1.5
21219,Kentucky,Todd County,1.5
21221,Kentucky,Trigg County,1.5
21223,Kentucky,Trimble County,1.5
21225,Kentucky,Union County,1.5
21227,Kentucky,Warren County,1.5
21229,Kentucky,Washington County,1.5
21231,Kentucky,Wayne County,1.5
21233,Kentucky,Webster County,1.5
21235,Kentucky,Whitley County,1.5
21237,Kentucky,Wolfe County,1.5
21239,Kentucky,Woodford County,1.5
22001,Louisiana,Acadia Parish,1.5
22003,Louisiana,Allen Parish,1.5
22005,Louisiana,Ascension Parish,1.5
22007,Louisiana,Assumption Parish,1.5
22009,Louisiana,Avoyelles Parish,1.5
22011,Louisiana,Beauregard Parish,1.5
22013,Louisiana,Bienville Parish,1.5
22015,Louisiana,Bossier Parish,1.5
22017,Louisiana,Caddo Parish,1.5
22019,Louisiana,Calcasieu Parish,1.5
22021,Louisiana,Caldwell Parish,1.5
22023,Louisiana,Cameron Parish,1.5
22025,Louisiana,Catahoula Parish,1.5
22027,Louisiana,Claiborne Parish,1.5
22029,Louisiana,Concordia Parish,1.5
22031,Louisiana,De Soto Parish,1.5
22033,Louisiana,East Baton Rouge Parish,1.5
22035,Louisiana,East Carroll Parish,1.5
22037,Louisiana,East Feliciana Parish,1.5
22039,Louisiana,Evangeline Parish,1.5
22041,Louisiana,Franklin Parish,1.5
22043,Louisiana,Grant Parish,1.5
22045,Louisiana,Iberia Parish,1.5
22047,Louisiana,Iberville Parish,1.5
22049,Louisiana,Jackson Parish,1.5
22051,Louisiana,Jefferson Parish,1.5
22053,Louisiana,Jefferson Davis Parish,1.5
22055,Louisiana,Lafayette Parish,1.5
22057,Louisiana,Lafourche Parish,1.5
22059,Louisiana,La Salle Parish,1.5
22061,Louisiana,Lincoln Parish,1.5
22063,Louisiana,Livingston Parish,1.5
22065,Louisiana,Madison Parish,1.5
22067,Louisiana,Morehouse Parish,1.5
22069,Louisiana,Natchitoches Parish,1.5
22071,Louisiana,Orleans Parish,1.5
22073,Louisiana,Ouachita Parish,1.5
22075,Louisiana,Plaquemines Parish,1.5
22077,Louisiana,Pointe Coupee Parish,1.5
22079,Louisiana,Rapides Parish,1.5
22081,Louisiana,Red River Parish,1.5
22083,Louisiana,Richland Parish,1.5
22085,Louisiana,Sabine Parish,1.5
22087,Louisiana,St. Bernard Parish,1.5
22089,Louisiana,St. Charles Parish,1.5
22091,Louisiana,St. Helena Parish,1.5
22093,Louisiana,St. James Parish,1.5
22095,Louisiana,St. John the Baptist Parish,1.5
22097,Louisiana,St. Landry Parish,1.5
22099,Louisiana,St. Martin Parish,1.5
22101,Louisiana,St. Mary Parish,1.5
22103,Louisiana,St. Tammany Parish,1.5
22105,Louisiana,Tangipahoa Parish,1.5
22107,Louisiana,Tensas Parish,1.5
22109,Louisiana,Terrebonne Parish,1.5
22111,Louisiana,Union Parish,1.5
22113,Louisiana,Vermilion Parish,1.5
22115,Louisiana,Vernon Parish,1.5
22117,Louisiana,Washington Parish,1.5
22119,Louisiana,Webster Parish,1.5
22121,Louisiana,West Baton Rouge Parish,1.5
22123,Louisiana,West Carroll Parish,1.5
22125,Louisiana,West Feliciana Parish,1.5
22127,Louisiana,Winn Parish,1.5
23001,Maine,Androscoggin County,1.5
04743,Maine,Aroostook County,4
04103,Maine,Cumberland County,8
23007,Maine,Franklin County,1.5
23009,Maine,Hancock County,1.5
04901,Maine,Kennebec County,2
23013,Maine,Knox County,1.5
23015,Maine,Lincoln County,1.5
23017,Maine,Oxford County,1.5
04469,Maine,Penobscot County,2
23021,Maine,Piscataquis County,1.5
23023,Maine,Sagadahoc County,1.5
23025,Maine,Somerset County,1.5
23027,Maine,Waldo County,1.5
23029,Maine,Washington County,1.5
04001,Maine,York County,2
21502,Maryland,Allegany County,2
24003,Maryland,Anne Arundel County,1.5
21071,Maryland,Baltimore County,6
24009,Maryland,Calvert County,1.5
24011,Maryland,Caroline County,1.5
24013,Maryland,Carroll County,1.5
24015,Maryland,Cecil County,1.5
24017,Maryland,Charles County,1.5
24019,Maryland,Dorchester County,1.5
21701,Maryland,Frederick County,15
24023,Maryland,Garrett County,1.5
24025,Maryland,Harford County,1.5
20723,Maryland,Howard County,4
24029,Maryland,Kent County,1.5
20814,Maryland,Montgomery County,79
24033,Maryland,Prince George's County,1.5
24035,Maryland,Queen Anne's County,1.5
24037,Maryland,St. Mary's County,1.5
24039,Maryland,Somerset County,1.5
24041,Maryland,Talbot County,1.5
21720,Maryland,Washington County,2
24045,Maryland,Wicomico County,1.5
24047,Maryland,Worcester County,1.5
21201,Maryland,Baltimore City County,74
02540,Massachusetts,Barnstable County,4
01224,Massachusetts,Berkshire County,2
25005,Massachusetts,Bristol County,1.5
25007,Massachusetts,Dukes County,1.5
01908,Massachusetts,Essex County,9
01330,Massachusetts,Franklin County,2
01069,Massachusetts,Hampden County,8
01002,Massachusetts,Hampshire County,20
01701,Massachusetts,Middlesex County,340
25019,Massachusetts,Nantucket County,1.5
02093,Massachusetts,Norfolk County,7
02044,Massachusetts,Plymouth County,4
02109,Massachusetts,Suffolk County,212
01605,Massachusetts,Worcester County,14
26001,Michigan,Alcona County,1.5
26003,Michigan,Alger County,1.5
26005,Michigan,Allegan County,1.5
26007,Michigan,Alpena County,1.5
26009,Michigan,Antrim County,1.5
26011,Michigan,Arenac County,1.5
26013,Michigan,Baraga County,1.5
49060,Michigan,Barry County,2
26017,Michigan,Bay County,1.5
26019,Michigan,Benzie County,1.5
26021,Michigan,Berrien County,1.5
26023,Michigan,Branch County,1.5
49069,Michigan,Calhoun County,2
26027,Michigan,Cass County,1.5
26029,Michigan,Charlevoix County,1.5
26031,Michigan,Cheboygan County,1.5
26033,Michigan,Chippewa County,1.5
26035,Michigan,Clare County,1.5
26037,Michigan,Clinton County,1.5
26039,Michigan,Crawford County,1.5
26041,Michigan,Delta County,1.5
26043,Michigan,Dickinson County,1.5
49076,Michigan,Eaton County,2
26047,Michigan,Emmet County,1.5
26049,Michigan,Genesee County,1.5
26051,Michigan,Gladwin County,1.5
26053,Michigan,Gogebic County,1.5
26055,Michigan,Grand Traverse County,1.5
26057,Michigan,Gratiot County,1.5
26059,Michigan,Hillsdale County,1.5
49931,Michigan,Houghton County,4
26063,Michigan,Huron County,1.5
48824,Michigan,Ingham County,15
26067,Michigan,Ionia County,1.5
26069,Michigan,Iosco County,1.5
26071,Michigan,Iron County,1.5
26073,Michigan,Isabella County,1.5
26075,Michigan,Jackson County,1.5
26077,Michigan,Kalamazoo County,1.5
26079,Michigan,Kalkaska County,1.5
26081,Michigan,Kent County,1.5
26083,Michigan,Keweenaw County,1.5
26085,Michigan,Lake County,1.5
26087,Michigan,Lapeer County,1.5
26089,Michigan,Leelanau County,1.5
26091,Michigan,Lenawee County,1.5
26093,Michigan,Livingston County,1.5
26095,Michigan,Luce County,1.5
26097,Michigan,Mackinac County,1.5
48080,Michigan,Macomb County,2
26101,Michigan,Manistee County,1.5
26103,Michigan,Marquette County,1.5
26105,Michigan,Mason County,1.5
26107,Michigan,Mecosta County,1.5
26109,Michigan,Menominee County,1.5
26111,Michigan,Midland County,1.5
26113,Michigan,Missaukee County,1.5
26115,Michigan,Monroe County,1.5
26117,Michigan,Montcalm County,1.5
26119,Michigan,Montmorency County,1.5
26121,Michigan,Muskegon County,1.5
26123,Michigan,Newaygo County,1.5
48009,Michigan,Oakland County,2
26127,Michigan,Oceana County,1.5
26129,Michigan,Ogemaw County,1.5
26131,Michigan,Ontonagon County,1.5
26133,Michigan,Osceola County,1.5
26135,Michigan,Oscoda County,1.5
26137,Michigan,Otsego County,1.5
26139,Michigan,Ottawa County,1.5
26141,Michigan,Presque Isle County,1.5
26143,Michigan,Roscommon County,1.5
26145,Michigan,Saginaw County,1.5
26147,Michigan,St. Clair County,1.5
26149,Michigan,St. Joseph County,1.5
26151,Michigan,Sanilac County,1.5
26153,Michigan,Schoolcraft County,1.5
26155,Michigan,Shiawassee County,1.5
26157,Michigan,Tuscola County,1.5
26159,Michigan,Van Buren County,1.5
48105,Michigan,Washtenaw County,39
48201,Michigan,Wayne County,7
26165,Michigan,Wexford County,1.5
27001,Minnesota,Aitkin County,1.5
27003,Minnesota,Anoka County,1.5
27005,Minnesota,Becker County,1.5
27007,Minnesota,Beltrami County,1.5
27009,Minnesota,Benton County,1.5
27011,Minnesota,Big Stone County,1.5
27013,Minnesota,Blue Earth County,1.5
27015,Minnesota,Brown County,1.5
27017,Minnesota,Carlton County,1.5
27019,Minnesota,Carver County,1.5
27021,Minnesota,Cass County,1.5
27023,Minnesota,Chippewa County,1.5
27025,Minnesota,Chisago County,1.5
27027,Minnesota,Clay County,1.5
27029,Minnesota,Clearwater County,1.5
27031,Minnesota,Cook County,1.5
27033,Minnesota,Cottonwood County,1.5
27035,Minnesota,Crow Wing County,1.5
27037,Minnesota,Dakota County,1.5
27039,Minnesota,Dodge County,1.5
27041,Minnesota,Douglas County,1.5
27043,Minnesota,Faribault County,1.5
27045,Minnesota,Fillmore County,1.5
27047,Minnesota,Freeborn County,1.5
27049,Minnesota,Goodhue County,1.5
27051,Minnesota,Grant County,1.5
55411,Minnesota,Hennepin County,77
27055,Minnesota,Houston County,1.5
27057,Minnesota,Hubbard County,1.5
27059,Minnesota,Isanti County,1.5
27061,Minnesota,Itasca County,1.5
27063,Minnesota,Jackson County,1.5
27065,Minnesota,Kanabec County,1.5
27067,Minnesota,Kandiyohi County,1.5
27069,Minnesota,Kittson County,1.5
27071,Minnesota,Koochiching County,1.5
27073,Minnesota,Lac qui Parle County,1.5
27075,Minnesota,Lake County,1.5
27077,Minnesota,Lake of the Woods County,1.5
27079,Minnesota,Le Sueur County,1.5
27081,Minnesota,Lincoln County,1.5
27083,Minnesota,Lyon County,1.5
27085,Minnesota,McLeod County,1.5
27087,Minnesota,Mahnomen County,1.5
27089,Minnesota,Marshall County,1.5
56127,Minnesota,Martin County,2
27093,Minnesota,Meeker County,1.5
27095,Minnesota,Mille Lacs County,1.5
27097,Minnesota,Morrison County,1.5
27099,Minnesota,Mower County,1.5
27101,Minnesota,Murray County,1.5
27103,Minnesota,Nicollet County,1.5
27105,Minnesota,Nobles County,1.5
27107,Minnesota,Norman County,1.5
55905,Minnesota,Olmsted County,11
27111,Minnesota,Otter Tail County,1.5
27113,Minnesota,Pennington County,1.5
27115,Minnesota,Pine County,1.5
27117,Minnesota,Pipestone County,1.5
27119,Minnesota,Polk County,1.5
27121,Minnesota,Pope County,1.5
55108,Minnesota,Ramsey County,18
27125,Minnesota,Red Lake County,1.5
27127,Minnesota,Redwood County,1.5
27129,Minnesota,Renville County,1.5
55021,Minnesota,Rice County,2
27133,Minnesota,Rock County,1.5
27135,Minnesota,Roseau County,1.5
27137,Minnesota,St. Louis County,1.5
27139,Minnesota,Scott County,1.5
27141,Minnesota,Sherburne County,1.5
27143,Minnesota,Sibley County,1.5
27145,Minnesota,Stearns County,1.5
27147,Minnesota,Steele County,1.5
27149,Minnesota,Stevens County,1.5
27151,Minnesota,Swift County,1.5
27153,Minnesota,Todd County,1.5
27155,Minnesota,Traverse County,1.5
27157,Minnesota,Wabasha County,1.5
27159,Minnesota,Wadena County,1.5
27161,Minnesota,Waseca County,1.5
55128,Minnesota,Washington County,2
27165,Minnesota,Watonwan County,1.5
27167,Minnesota,Wilkin County,1.5
27169,Minnesota,Winona County,1.5
27171,Minnesota,Wright County,1.5
27173,Minnesota,Yellow Medicine County,1.5
39120,Mississippi,Adams County,2
28003,Mississippi,Alcorn County,1.5
28005,Mississippi,Amite County,1.5
28007,Mississippi,Attala County,1.5
28009,Mississippi,Benton County,1.5
28011,Mississippi,Bolivar County,1.5
28013,Mississippi,Calhoun County,1.5
28015,Mississippi,Carroll County,1.5
28017,Mississippi,Chickasaw County,1.5
28019,Mississippi,Choctaw County,1.5
28021,Mississippi,Claiborne County,1.5
28023,Mississippi,Clarke County,1.5
28025,Mississippi,Clay County,1.5
28027,Mississippi,Coahoma County,1.5
28029,Mississippi,Copiah County,1.5
28031,Mississippi,Covington County,1.5
28033,Mississippi,DeSoto County,1.5
39406,Mississippi,Forrest County,2
28037,Mississippi,Franklin County,1.5
28039,Mississippi,George County,1.5
28041,Mississippi,Greene County,1.5
28043,Mississippi,Grenada County,1.5
28045,Mississippi,Hancock County,1.5
28047,Mississippi,Harrison County,1.5
28049,Mississippi,Hinds County,1.5
28051,Mississippi,Holmes County,1.5
28053,Mississippi,Humphreys County,1.5
28055,Mississippi,Issaquena County,1.5
28057,Mississippi,Itawamba County,1.5
28059,Mississippi,Jackson County,1.5
28061,Mississippi,Jasper County,1.5
28063,Mississippi,Jefferson County,1.5
28065,Mississippi,Jefferson Davis County,1.5
28067,Mississippi,Jones County,1.5
28069,Mississippi,Kemper County,1.5
28071,Mississippi,Lafayette County,1.5
28073,Mississippi,Lamar County,1.5
28075,Mississippi,Lauderdale County,1.5
28077,Mississippi,Lawrence County,1.5
28079,Mississippi,Leake County,1.5
28081,Mississippi,Lee County,1.5
28083,Mississippi,Leflore County,1.5
28085,Mississippi,Lincoln County,1.5
28087,Mississippi,Lowndes County,1.5
28089,Mississippi,Madison County,1.5
28091,Mississippi,Marion County,1.5
28093,Mississippi,Marshall County,1.5
28095,Mississippi,Monroe County,1.5
28097,Mississippi,Montgomery County,1.5
28099,Mississippi,Neshoba County,1.5
28101,Mississippi,Newton County,1.5
28103,Mississippi,Noxubee County,1.5
39762,Mississippi,Oktibbeha County,2
28107,Mississippi,Panola County,1.5
28109,Mississippi,Pearl River County,1.5
28111,Mississippi,Perry County,1.5
28113,Mississippi,Pike County,1.5
28115,Mississippi,Pontotoc County,1.5
28117,Mississippi,Prentiss County,1.5
28119,Mississippi,Quitman County,1.5
28121,Mississippi,Rankin County,1.5
28123,Mississippi,Scott County,1.5
28125,Mississippi,Sharkey County,1.5
28127,Mississippi,Simpson County,1.5
28129,Mississippi,Smith County,1.5
28131,Mississippi,Stone County,1.5
28133,Mississippi,Sunflower County,1.5
28135,Mississippi,Tallahatchie County,1.5
28137,Mississippi,Tate County,1.5
38610,Mississippi,Tippah County,2
28141,Mississippi,Tishomingo County,1.5
28143,Mississippi,Tunica County,1.5
28145,Mississippi,Union County,1.5
28147,Mississippi,Walthall County,1.5
39180,Mississippi,Warren County,2
38702,Mississippi,Washington County,2
28153,Mississippi,Wayne County,1.5
28155,Mississippi,Webster County,1.5
28157,Mississippi,Wilkinson County,1.5
28159,Mississippi,Winston County,1.5
28161,Mississippi,Yalobusha County,1.5
39040,Mississippi,Yazoo County,2
29001,Missouri,Adair County,1.5
29003,Missouri,Andrew County,1.5
29005,Missouri,Atchison County,1.5
29007,Missouri,Audrain County,1.5
29009,Missouri,Barry County,1.5
29011,Missouri,Barton County,1.5
29013,Missouri,Bates County,1.5
29015,Missouri,Benton County,1.5
29017,Missouri,Bollinger County,1.5
65211,Missouri,Boone County,8
64507,Missouri,Buchanan County,2
29023,Missouri,Butler County,1.5
29025,Missouri,Caldwell County,1.5
29027,Missouri,Callaway County,1.5
29029,Missouri,Camden County,1.5
29031,Missouri,Cape Girardeau County,1.5
29033,Missouri,Carroll County,1.5
29035,Missouri,Carter County,1.5
29037,Missouri,Cass County,1.5
29039,Missouri,Cedar County,1.5
29041,Missouri,Chariton County,1.5
29043,Missouri,Christian County,1.5
29045,Missouri,Clark County,1.5
29047,Missouri,Clay County,1.5
29049,Missouri,Clinton County,1.5
29051,Missouri,Cole County,1.5
29053,Missouri,Cooper County,1.5
29055,Missouri,Crawford County,1.5
29057,Missouri,Dade County,1.5
29059,Missouri,Dallas County,1.5
29061,Missouri,Daviess County,1.5
29063,Missouri,DeKalb County,1.5
29065,Missouri,Dent County,1.5
29067,Missouri,Douglas County,1.5
29069,Missouri,Dunklin County,1.5
29071,Missouri,Franklin County,1.5
29073,Missouri,Gasconade County,1.5
29075,Missouri,Gentry County,1.5
29077,Missouri,Greene County,1.5
29079,Missouri,Grundy County,1.5
29081,Missouri,Harrison County,1.5
29083,Missouri,Henry County,1.5
29085,Missouri,Hickory County,1.5
29087,Missouri,Holt County,1.5
29089,Missouri,Howard County,1.5
29091,Missouri,Howell County,1.5
29093,Missouri,Iron County,1.5
64108,Missouri,Jackson County,4
29097,Missouri,Jasper County,1.5
29099,Missouri,Jefferson County,1.5
29101,Missouri,Johnson County,1.5
29103,Missouri,Knox County,1.5
29105,Missouri,Laclede County,1.5
29107,Missouri,Lafayette County,1.5
